"service_id","date","exception_type"
"226286E","20251229","1"
"226286E","20251230","1"
"226286E","20251231","1"
"226288E","20251222","1"
"226288E","20251223","1"
"226288E","20251224","1"
"226288E","20251229","1"
"226288E","20251230","1"
"226288E","20251231","1"
"226305E","20251012","1"
"226305E","20251019","1"
"226305E","20251026","1"
"226305E","20251101","1"
"226305E","20251102","1"
"226305E","20251109","1"
"226305E","20251116","1"
"226305E","20251123","1"
"226305E","20251130","1"
"226305E","20251207","1"
"226305E","20251208","1"
"226305E","20251214","1"
"226305E","20251221","1"
"226305E","20251225","1"
"226305E","20251226","1"
"226305E","20251228","1"
"226311E","20251011","1"
"226311E","20251018","1"
"226311E","20251025","1"
"226311E","20251101","2"
"226311E","20251108","1"
"226311E","20251115","1"
"226311E","20251122","1"
"226311E","20251129","1"
"226311E","20251206","1"
"226311E","20251213","1"
"226311E","20251220","1"
"226311E","20251227","1"
"226312E","20251011","1"
"226312E","20251018","1"
"226312E","20251025","1"
"226312E","20251101","2"
"226312E","20251108","1"
"226312E","20251115","1"
"226312E","20251122","1"
"226312E","20251129","1"
"226312E","20251206","1"
"226312E","20251213","1"
"226312E","20251220","1"
"226312E","20251227","1"
"226313E","20251227","1"
"226314E","20251227","1"
"226321E","20251011","1"
"226321E","20251018","1"
"226321E","20251025","1"
"226321E","20251101","2"
"226321E","20251108","1"
"226321E","20251115","1"
"226321E","20251122","1"
"226321E","20251129","1"
"226321E","20251206","1"
"226321E","20251213","1"
"226321E","20251220","1"
"226321E","20251227","1"
"226324E","20251010","1"
"226324E","20251013","1"
"226324E","20251017","1"
"226324E","20251020","1"
"226324E","20251024","1"
"226324E","20251027","1"
"226324E","20251031","1"
"226324E","20251103","1"
"226324E","20251107","1"
"226324E","20251110","1"
"226324E","20251114","1"
"226324E","20251117","1"
"226324E","20251121","1"
"226324E","20251124","1"
"226324E","20251128","1"
"226324E","20251201","1"
"226324E","20251205","1"
"226324E","20251208","2"
"226324E","20251212","1"
"226324E","20251215","1"
"226324E","20251219","1"
"226326E","20251015","1"
"226326E","20251022","1"
"226326E","20251029","1"
"226326E","20251105","1"
"226326E","20251112","1"
"226326E","20251119","1"
"226326E","20251126","1"
"226326E","20251203","1"
"226326E","20251210","1"
"226326E","20251217","1"
"226327E","20251009","1"
"226327E","20251016","1"
"226327E","20251023","1"
"226327E","20251030","1"
"226327E","20251106","1"
"226327E","20251113","1"
"226327E","20251120","1"
"226327E","20251127","1"
"226327E","20251204","1"
"226327E","20251211","1"
"226327E","20251218","1"
"226328E","20251011","1"
"226328E","20251018","1"
"226328E","20251025","1"
"226328E","20251101","2"
"226328E","20251108","1"
"226328E","20251115","1"
"226328E","20251122","1"
"226328E","20251129","1"
"226328E","20251206","1"
"226328E","20251213","1"
"226328E","20251220","1"
"226329E","20251011","1"
"226329E","20251018","1"
"226329E","20251025","1"
"226329E","20251101","2"
"226329E","20251108","1"
"226329E","20251115","1"
"226329E","20251122","1"
"226329E","20251129","1"
"226329E","20251206","1"
"226329E","20251213","1"
"226329E","20251220","1"
"226356E","20251009","1"
"226356E","20251016","1"
"226356E","20251023","1"
"226356E","20251030","1"
"226356E","20251106","1"
"226356E","20251113","1"
"226356E","20251120","1"
"226356E","20251127","1"
"226356E","20251204","1"
"226356E","20251211","1"
"226356E","20251218","1"
"226361E","20251223","1"
"226361E","20251224","1"
"226361E","20251227","1"
"226361E","20251230","1"
"226361E","20251231","1"
"226369E","20251222","1"
"226369E","20251223","1"
"226369E","20251224","1"
"226369E","20251229","1"
"226369E","20251230","1"
"226369E","20251231","1"
"226371E","20251222","1"
"226371E","20251223","1"
"226371E","20251224","1"
"226371E","20251229","1"
"226371E","20251230","1"
"226371E","20251231","1"
"226372E","20251222","1"
"226372E","20251223","1"
"226372E","20251224","1"
"226372E","20251229","1"
"226372E","20251230","1"
"226372E","20251231","1"
"226386E","20251225","1"
"226387E","20251011","1"
"226387E","20251018","1"
"226387E","20251025","1"
"226387E","20251101","2"
"226387E","20251108","1"
"226387E","20251115","1"
"226387E","20251122","1"
"226387E","20251129","1"
"226387E","20251206","1"
"226387E","20251213","1"
"226387E","20251220","1"
"226387E","20251227","1"
"226388E","20251011","1"
"226388E","20251018","1"
"226388E","20251025","1"
"226388E","20251101","2"
"226388E","20251108","1"
"226388E","20251115","1"
"226388E","20251122","1"
"226388E","20251129","1"
"226388E","20251206","1"
"226388E","20251213","1"
"226388E","20251220","1"
"226388E","20251227","1"
"226390E","20251011","1"
"226390E","20251018","1"
"226390E","20251025","1"
"226390E","20251101","2"
"226390E","20251108","1"
"226390E","20251115","1"
"226390E","20251122","1"
"226390E","20251129","1"
"226390E","20251206","1"
"226390E","20251213","1"
"226390E","20251220","1"
"226390E","20251227","1"
"226391E","20251227","1"
"226392E","20251227","1"
"226395E","20251011","1"
"226395E","20251018","1"
"226395E","20251025","1"
"226395E","20251101","2"
"226395E","20251108","1"
"226395E","20251115","1"
"226395E","20251122","1"
"226395E","20251129","1"
"226395E","20251206","1"
"226395E","20251213","1"
"226395E","20251220","1"
"226395E","20251227","1"
"226396E","20251011","1"
"226396E","20251018","1"
"226396E","20251025","1"
"226396E","20251101","2"
"226396E","20251108","1"
"226396E","20251115","1"
"226396E","20251122","1"
"226396E","20251129","1"
"226396E","20251206","1"
"226396E","20251213","1"
"226396E","20251220","1"
"226396E","20251227","1"
"226399E","20251009","1"
"226399E","20251010","1"
"226399E","20251013","1"
"226399E","20251015","1"
"226399E","20251016","1"
"226399E","20251017","1"
"226399E","20251020","1"
"226399E","20251022","1"
"226399E","20251023","1"
"226399E","20251024","1"
"226399E","20251027","1"
"226399E","20251029","1"
"226399E","20251030","1"
"226399E","20251031","1"
"226399E","20251103","1"
"226399E","20251105","1"
"226399E","20251106","1"
"226399E","20251107","1"
"226399E","20251110","1"
"226399E","20251112","1"
"226399E","20251113","1"
"226399E","20251114","1"
"226399E","20251117","1"
"226399E","20251119","1"
"226399E","20251120","1"
"226399E","20251121","1"
"226399E","20251124","1"
"226399E","20251126","1"
"226399E","20251127","1"
"226399E","20251128","1"
"226399E","20251201","1"
"226399E","20251203","1"
"226399E","20251204","1"
"226399E","20251205","1"
"226399E","20251208","2"
"226399E","20251210","1"
"226399E","20251211","1"
"226399E","20251212","1"
"226399E","20251215","1"
"226399E","20251217","1"
"226399E","20251218","1"
"226399E","20251219","1"
"226400E","20251010","1"
"226400E","20251013","1"
"226400E","20251015","1"
"226400E","20251017","1"
"226400E","20251020","1"
"226400E","20251022","1"
"226400E","20251024","1"
"226400E","20251027","1"
"226400E","20251029","1"
"226400E","20251031","1"
"226400E","20251103","1"
"226400E","20251105","1"
"226400E","20251107","1"
"226400E","20251110","1"
"226400E","20251112","1"
"226400E","20251114","1"
"226400E","20251117","1"
"226400E","20251119","1"
"226400E","20251121","1"
"226400E","20251124","1"
"226400E","20251126","1"
"226400E","20251128","1"
"226400E","20251201","1"
"226400E","20251203","1"
"226400E","20251205","1"
"226400E","20251208","2"
"226400E","20251210","1"
"226400E","20251212","1"
"226400E","20251215","1"
"226400E","20251217","1"
"226400E","20251219","1"
"226408E","20251222","1"
"226408E","20251223","1"
"226408E","20251224","1"
"226408E","20251227","1"
"226408E","20251229","1"
"226408E","20251230","1"
"226408E","20251231","1"
"226410E","20251222","1"
"226410E","20251223","1"
"226410E","20251224","1"
"226410E","20251227","1"
"226410E","20251229","1"
"226410E","20251230","1"
"226410E","20251231","1"
"226417E","20251222","1"
"226417E","20251223","1"
"226417E","20251224","1"
"226417E","20251229","1"
"226417E","20251230","1"
"226417E","20251231","1"
"226418E","20251222","1"
"226418E","20251223","1"
"226418E","20251224","1"
"226418E","20251229","1"
"226418E","20251230","1"
"226418E","20251231","1"
"226421E","20251013","1"
"226421E","20251020","1"
"226421E","20251027","1"
"226421E","20251103","1"
"226421E","20251110","1"
"226421E","20251117","1"
"226421E","20251124","1"
"226421E","20251201","1"
"226421E","20251208","2"
"226421E","20251215","1"
"226421E","20251222","1"
"226421E","20251229","1"
"226439E","20251222","1"
"226439E","20251223","1"
"226439E","20251224","1"
"226439E","20251229","1"
"226439E","20251230","1"
"226439E","20251231","1"
"226440E","20251222","1"
"226440E","20251223","1"
"226440E","20251224","1"
"226440E","20251229","1"
"226440E","20251230","1"
"226440E","20251231","1"
"226441E","20251222","1"
"226441E","20251223","1"
"226441E","20251224","1"
"226441E","20251229","1"
"226441E","20251230","1"
"226441E","20251231","1"
"226444E","20251222","1"
"226444E","20251223","1"
"226444E","20251224","1"
"226444E","20251229","1"
"226444E","20251230","1"
"226444E","20251231","1"
"226457E","20251012","1"
"226457E","20251019","1"
"226457E","20251026","1"
"226457E","20251101","1"
"226457E","20251102","1"
"226457E","20251109","1"
"226457E","20251116","1"
"226457E","20251123","1"
"226457E","20251130","1"
"226457E","20251207","1"
"226457E","20251208","1"
"226457E","20251214","1"
"226457E","20251221","1"
"226457E","20251226","1"
"226457E","20251228","1"
"226463E","20251011","1"
"226463E","20251018","1"
"226463E","20251025","1"
"226463E","20251101","2"
"226463E","20251108","1"
"226463E","20251115","1"
"226463E","20251122","1"
"226463E","20251129","1"
"226463E","20251206","1"
"226463E","20251213","1"
"226463E","20251220","1"
"226463E","20251227","1"
"226465E","20251011","1"
"226465E","20251018","1"
"226465E","20251025","1"
"226465E","20251101","2"
"226465E","20251108","1"
"226465E","20251115","1"
"226465E","20251122","1"
"226465E","20251129","1"
"226465E","20251206","1"
"226465E","20251213","1"
"226465E","20251220","1"
"226465E","20251227","1"
"226467E","20251011","1"
"226467E","20251018","1"
"226467E","20251025","1"
"226467E","20251101","2"
"226467E","20251108","1"
"226467E","20251115","1"
"226467E","20251122","1"
"226467E","20251129","1"
"226467E","20251206","1"
"226467E","20251213","1"
"226467E","20251220","1"
"226467E","20251227","1"
"226468E","20251227","1"
"226469E","20251227","1"
"226470E","20251227","1"
"226472E","20251227","1"
"226478E","20251011","1"
"226478E","20251018","1"
"226478E","20251025","1"
"226478E","20251101","2"
"226478E","20251108","1"
"226478E","20251115","1"
"226478E","20251122","1"
"226478E","20251129","1"
"226478E","20251206","1"
"226478E","20251213","1"
"226478E","20251220","1"
"226478E","20251227","1"
"226479E","20251011","1"
"226479E","20251018","1"
"226479E","20251025","1"
"226479E","20251101","2"
"226479E","20251108","1"
"226479E","20251115","1"
"226479E","20251122","1"
"226479E","20251129","1"
"226479E","20251206","1"
"226479E","20251213","1"
"226479E","20251220","1"
"226479E","20251227","1"
"226481E","20251010","1"
"226481E","20251017","1"
"226481E","20251024","1"
"226481E","20251031","1"
"226481E","20251107","1"
"226481E","20251114","1"
"226481E","20251121","1"
"226481E","20251128","1"
"226481E","20251205","1"
"226481E","20251212","1"
"226481E","20251219","1"
"226488E","20251222","1"
"226488E","20251223","1"
"226488E","20251224","1"
"226488E","20251227","1"
"226488E","20251229","1"
"226488E","20251230","1"
"226488E","20251231","1"
"226489E","20251222","1"
"226489E","20251223","1"
"226489E","20251224","1"
"226489E","20251227","1"
"226489E","20251229","1"
"226489E","20251230","1"
"226489E","20251231","1"
"226490E","20251222","1"
"226490E","20251223","1"
"226490E","20251224","1"
"226490E","20251227","1"
"226490E","20251229","1"
"226490E","20251230","1"
"226490E","20251231","1"
"226491E","20251222","1"
"226491E","20251223","1"
"226491E","20251224","1"
"226491E","20251227","1"
"226491E","20251229","1"
"226491E","20251230","1"
"226491E","20251231","1"
"226732E","20251222","1"
"226732E","20251223","1"
"226732E","20251224","1"
"226732E","20251229","1"
"226732E","20251230","1"
"226732E","20251231","1"
"228498E","20251015","1"
"228498E","20251022","1"
"228498E","20251029","1"
"228498E","20251105","1"
"228498E","20251112","1"
"228498E","20251119","1"
"228498E","20251126","1"
"228498E","20251203","1"
"228498E","20251210","1"
"228498E","20251217","1"
"228721E","20251222","1"
"228721E","20251223","1"
"228721E","20251224","1"
"228721E","20251229","1"
"228721E","20251230","1"
"228721E","20251231","1"
"228951E","20251012","1"
"228951E","20251019","1"
"228951E","20251026","1"
"228951E","20251101","1"
"228951E","20251102","1"
"228951E","20251109","1"
"228951E","20251116","1"
"228951E","20251123","1"
"228951E","20251130","1"
"228951E","20251207","1"
"228951E","20251208","1"
"228951E","20251214","1"
"228951E","20251221","1"
"228951E","20251226","1"
"228951E","20251228","1"
"229072E","20251009","1"
"229072E","20251010","1"
"229072E","20251011","1"
"229072E","20251014","1"
"229072E","20251015","1"
"229072E","20251016","1"
"229072E","20251017","1"
"229072E","20251018","1"
"229072E","20251021","1"
"229072E","20251022","1"
"229072E","20251023","1"
"229072E","20251024","1"
"229072E","20251025","1"
"229072E","20251028","1"
"229072E","20251029","1"
"229072E","20251030","1"
"229072E","20251031","1"
"229072E","20251101","2"
"229072E","20251104","1"
"229072E","20251105","1"
"229072E","20251106","1"
"229072E","20251107","1"
"229072E","20251108","1"
"229072E","20251111","1"
"229072E","20251112","1"
"229072E","20251113","1"
"229072E","20251114","1"
"229072E","20251115","1"
"229072E","20251118","1"
"229072E","20251119","1"
"229072E","20251120","1"
"229072E","20251121","1"
"229072E","20251122","1"
"229072E","20251125","1"
"229072E","20251126","1"
"229072E","20251127","1"
"229072E","20251128","1"
"229072E","20251129","1"
"229072E","20251202","1"
"229072E","20251203","1"
"229072E","20251204","1"
"229072E","20251205","1"
"229072E","20251206","1"
"229072E","20251209","1"
"229072E","20251210","1"
"229072E","20251211","1"
"229072E","20251212","1"
"229072E","20251213","1"
"229072E","20251216","1"
"229072E","20251217","1"
"229072E","20251218","1"
"229072E","20251219","1"
"229072E","20251220","1"
"229072E","20251223","1"
"229072E","20251224","1"
"229072E","20251225","2"
"229072E","20251226","2"
"229072E","20251227","1"
"229072E","20251230","1"
"229072E","20251231","1"
"229074E","20251009","1"
"229074E","20251010","1"
"229074E","20251013","1"
"229074E","20251014","1"
"229074E","20251015","1"
"229074E","20251016","1"
"229074E","20251017","1"
"229074E","20251020","1"
"229074E","20251021","1"
"229074E","20251022","1"
"229074E","20251023","1"
"229074E","20251024","1"
"229074E","20251027","1"
"229074E","20251028","1"
"229074E","20251029","1"
"229074E","20251030","1"
"229074E","20251031","1"
"229074E","20251103","1"
"229074E","20251104","1"
"229074E","20251105","1"
"229074E","20251106","1"
"229074E","20251107","1"
"229074E","20251110","1"
"229074E","20251111","1"
"229074E","20251112","1"
"229074E","20251113","1"
"229074E","20251114","1"
"229074E","20251117","1"
"229074E","20251118","1"
"229074E","20251119","1"
"229074E","20251120","1"
"229074E","20251121","1"
"229074E","20251124","1"
"229074E","20251125","1"
"229074E","20251126","1"
"229074E","20251127","1"
"229074E","20251128","1"
"229074E","20251201","1"
"229074E","20251202","1"
"229074E","20251203","1"
"229074E","20251204","1"
"229074E","20251205","1"
"229074E","20251208","2"
"229074E","20251209","1"
"229074E","20251210","1"
"229074E","20251211","1"
"229074E","20251212","1"
"229074E","20251215","1"
"229074E","20251216","1"
"229074E","20251217","1"
"229074E","20251218","1"
"229074E","20251219","1"
"229074E","20251222","1"
"229074E","20251223","1"
"229074E","20251224","1"
"229074E","20251225","2"
"229074E","20251226","2"
"229074E","20251229","1"
"229074E","20251230","1"
"229074E","20251231","1"
"229076E","20251009","1"
"229076E","20251010","1"
"229076E","20251013","1"
"229076E","20251014","1"
"229076E","20251015","1"
"229076E","20251016","1"
"229076E","20251017","1"
"229076E","20251020","1"
"229076E","20251021","1"
"229076E","20251022","1"
"229076E","20251023","1"
"229076E","20251024","1"
"229076E","20251027","1"
"229076E","20251028","1"
"229076E","20251029","1"
"229076E","20251030","1"
"229076E","20251031","1"
"229076E","20251103","1"
"229076E","20251104","1"
"229076E","20251105","1"
"229076E","20251106","1"
"229076E","20251107","1"
"229076E","20251110","1"
"229076E","20251111","1"
"229076E","20251112","1"
"229076E","20251113","1"
"229076E","20251114","1"
"229076E","20251117","1"
"229076E","20251118","1"
"229076E","20251119","1"
"229076E","20251120","1"
"229076E","20251121","1"
"229076E","20251124","1"
"229076E","20251125","1"
"229076E","20251126","1"
"229076E","20251127","1"
"229076E","20251128","1"
"229076E","20251201","1"
"229076E","20251202","1"
"229076E","20251203","1"
"229076E","20251204","1"
"229076E","20251205","1"
"229076E","20251208","2"
"229076E","20251209","1"
"229076E","20251210","1"
"229076E","20251211","1"
"229076E","20251212","1"
"229076E","20251215","1"
"229076E","20251216","1"
"229076E","20251217","1"
"229076E","20251218","1"
"229076E","20251219","1"
"229076E","20251222","1"
"229076E","20251223","1"
"229076E","20251224","1"
"229076E","20251225","2"
"229076E","20251226","2"
"229076E","20251229","1"
"229076E","20251230","1"
"229076E","20251231","1"
"229077E","20251009","1"
"229077E","20251010","1"
"229077E","20251013","1"
"229077E","20251014","1"
"229077E","20251015","1"
"229077E","20251016","1"
"229077E","20251017","1"
"229077E","20251020","1"
"229077E","20251021","1"
"229077E","20251022","1"
"229077E","20251023","1"
"229077E","20251024","1"
"229077E","20251027","1"
"229077E","20251028","1"
"229077E","20251029","1"
"229077E","20251030","1"
"229077E","20251031","1"
"229077E","20251103","1"
"229077E","20251104","1"
"229077E","20251105","1"
"229077E","20251106","1"
"229077E","20251107","1"
"229077E","20251110","1"
"229077E","20251111","1"
"229077E","20251112","1"
"229077E","20251113","1"
"229077E","20251114","1"
"229077E","20251117","1"
"229077E","20251118","1"
"229077E","20251119","1"
"229077E","20251120","1"
"229077E","20251121","1"
"229077E","20251124","1"
"229077E","20251125","1"
"229077E","20251126","1"
"229077E","20251127","1"
"229077E","20251128","1"
"229077E","20251201","1"
"229077E","20251202","1"
"229077E","20251203","1"
"229077E","20251204","1"
"229077E","20251205","1"
"229077E","20251208","2"
"229077E","20251209","1"
"229077E","20251210","1"
"229077E","20251211","1"
"229077E","20251212","1"
"229077E","20251215","1"
"229077E","20251216","1"
"229077E","20251217","1"
"229077E","20251218","1"
"229077E","20251219","1"
"229077E","20251222","1"
"229077E","20251223","1"
"229077E","20251224","1"
"229077E","20251225","2"
"229077E","20251226","2"
"229077E","20251229","1"
"229077E","20251230","1"
"229077E","20251231","1"
"229079E","20251009","1"
"229079E","20251010","1"
"229079E","20251013","1"
"229079E","20251014","1"
"229079E","20251015","1"
"229079E","20251016","1"
"229079E","20251017","1"
"229079E","20251020","1"
"229079E","20251021","1"
"229079E","20251022","1"
"229079E","20251023","1"
"229079E","20251024","1"
"229079E","20251027","1"
"229079E","20251028","1"
"229079E","20251029","1"
"229079E","20251030","1"
"229079E","20251031","1"
"229079E","20251103","1"
"229079E","20251104","1"
"229079E","20251105","1"
"229079E","20251106","1"
"229079E","20251107","1"
"229079E","20251110","1"
"229079E","20251111","1"
"229079E","20251112","1"
"229079E","20251113","1"
"229079E","20251114","1"
"229079E","20251117","1"
"229079E","20251118","1"
"229079E","20251119","1"
"229079E","20251120","1"
"229079E","20251121","1"
"229079E","20251124","1"
"229079E","20251125","1"
"229079E","20251126","1"
"229079E","20251127","1"
"229079E","20251128","1"
"229079E","20251201","1"
"229079E","20251202","1"
"229079E","20251203","1"
"229079E","20251204","1"
"229079E","20251205","1"
"229079E","20251208","2"
"229079E","20251209","1"
"229079E","20251210","1"
"229079E","20251211","1"
"229079E","20251212","1"
"229079E","20251215","1"
"229079E","20251216","1"
"229079E","20251217","1"
"229079E","20251218","1"
"229079E","20251219","1"
"229079E","20251222","1"
"229079E","20251223","1"
"229079E","20251224","1"
"229079E","20251225","2"
"229079E","20251226","2"
"229079E","20251229","1"
"229079E","20251230","1"
"229079E","20251231","1"
"229085E","20251009","1"
"229085E","20251010","1"
"229085E","20251011","1"
"229085E","20251013","1"
"229085E","20251014","1"
"229085E","20251015","1"
"229085E","20251016","1"
"229085E","20251017","1"
"229085E","20251018","1"
"229085E","20251020","1"
"229085E","20251021","1"
"229085E","20251022","1"
"229085E","20251023","1"
"229085E","20251024","1"
"229085E","20251025","1"
"229085E","20251027","1"
"229085E","20251028","1"
"229085E","20251029","1"
"229085E","20251030","1"
"229085E","20251031","1"
"229085E","20251101","2"
"229085E","20251103","1"
"229085E","20251104","1"
"229085E","20251105","1"
"229085E","20251106","1"
"229085E","20251107","1"
"229085E","20251108","1"
"229085E","20251110","1"
"229085E","20251111","1"
"229085E","20251112","1"
"229085E","20251113","1"
"229085E","20251114","1"
"229085E","20251115","1"
"229085E","20251117","1"
"229085E","20251118","1"
"229085E","20251119","1"
"229085E","20251120","1"
"229085E","20251121","1"
"229085E","20251122","1"
"229085E","20251124","1"
"229085E","20251125","1"
"229085E","20251126","1"
"229085E","20251127","1"
"229085E","20251128","1"
"229085E","20251129","1"
"229085E","20251201","1"
"229085E","20251202","1"
"229085E","20251203","1"
"229085E","20251204","1"
"229085E","20251205","1"
"229085E","20251206","1"
"229085E","20251208","2"
"229085E","20251209","1"
"229085E","20251210","1"
"229085E","20251211","1"
"229085E","20251212","1"
"229085E","20251213","1"
"229085E","20251215","1"
"229085E","20251216","1"
"229085E","20251217","1"
"229085E","20251218","1"
"229085E","20251219","1"
"229085E","20251220","1"
"229085E","20251222","1"
"229085E","20251223","1"
"229085E","20251224","1"
"229085E","20251225","2"
"229085E","20251226","2"
"229085E","20251227","1"
"229085E","20251229","1"
"229085E","20251230","1"
"229085E","20251231","1"
"229086E","20251009","1"
"229086E","20251010","1"
"229086E","20251011","1"
"229086E","20251013","1"
"229086E","20251014","1"
"229086E","20251015","1"
"229086E","20251016","1"
"229086E","20251017","1"
"229086E","20251018","1"
"229086E","20251020","1"
"229086E","20251021","1"
"229086E","20251022","1"
"229086E","20251023","1"
"229086E","20251024","1"
"229086E","20251025","1"
"229086E","20251027","1"
"229086E","20251028","1"
"229086E","20251029","1"
"229086E","20251030","1"
"229086E","20251031","1"
"229086E","20251101","2"
"229086E","20251103","1"
"229086E","20251104","1"
"229086E","20251105","1"
"229086E","20251106","1"
"229086E","20251107","1"
"229086E","20251108","1"
"229086E","20251110","1"
"229086E","20251111","1"
"229086E","20251112","1"
"229086E","20251113","1"
"229086E","20251114","1"
"229086E","20251115","1"
"229086E","20251117","1"
"229086E","20251118","1"
"229086E","20251119","1"
"229086E","20251120","1"
"229086E","20251121","1"
"229086E","20251122","1"
"229086E","20251124","1"
"229086E","20251125","1"
"229086E","20251126","1"
"229086E","20251127","1"
"229086E","20251128","1"
"229086E","20251129","1"
"229086E","20251201","1"
"229086E","20251202","1"
"229086E","20251203","1"
"229086E","20251204","1"
"229086E","20251205","1"
"229086E","20251206","1"
"229086E","20251208","2"
"229086E","20251209","1"
"229086E","20251210","1"
"229086E","20251211","1"
"229086E","20251212","1"
"229086E","20251213","1"
"229086E","20251215","1"
"229086E","20251216","1"
"229086E","20251217","1"
"229086E","20251218","1"
"229086E","20251219","1"
"229086E","20251220","1"
"229086E","20251222","1"
"229086E","20251223","1"
"229086E","20251224","1"
"229086E","20251225","2"
"229086E","20251226","2"
"229086E","20251227","1"
"229086E","20251229","1"
"229086E","20251230","1"
"229086E","20251231","1"
"229087E","20251009","1"
"229087E","20251010","1"
"229087E","20251011","1"
"229087E","20251013","1"
"229087E","20251014","1"
"229087E","20251015","1"
"229087E","20251016","1"
"229087E","20251017","1"
"229087E","20251018","1"
"229087E","20251020","1"
"229087E","20251021","1"
"229087E","20251022","1"
"229087E","20251023","1"
"229087E","20251024","1"
"229087E","20251025","1"
"229087E","20251027","1"
"229087E","20251028","1"
"229087E","20251029","1"
"229087E","20251030","1"
"229087E","20251031","1"
"229087E","20251101","2"
"229087E","20251103","1"
"229087E","20251104","1"
"229087E","20251105","1"
"229087E","20251106","1"
"229087E","20251107","1"
"229087E","20251108","1"
"229087E","20251110","1"
"229087E","20251111","1"
"229087E","20251112","1"
"229087E","20251113","1"
"229087E","20251114","1"
"229087E","20251115","1"
"229087E","20251117","1"
"229087E","20251118","1"
"229087E","20251119","1"
"229087E","20251120","1"
"229087E","20251121","1"
"229087E","20251122","1"
"229087E","20251124","1"
"229087E","20251125","1"
"229087E","20251126","1"
"229087E","20251127","1"
"229087E","20251128","1"
"229087E","20251129","1"
"229087E","20251201","1"
"229087E","20251202","1"
"229087E","20251203","1"
"229087E","20251204","1"
"229087E","20251205","1"
"229087E","20251206","1"
"229087E","20251208","2"
"229087E","20251209","1"
"229087E","20251210","1"
"229087E","20251211","1"
"229087E","20251212","1"
"229087E","20251213","1"
"229087E","20251215","1"
"229087E","20251216","1"
"229087E","20251217","1"
"229087E","20251218","1"
"229087E","20251219","1"
"229087E","20251220","1"
"229087E","20251222","1"
"229087E","20251223","1"
"229087E","20251224","1"
"229087E","20251225","2"
"229087E","20251226","2"
"229087E","20251227","1"
"229087E","20251229","1"
"229087E","20251230","1"
"229087E","20251231","1"
"229091E","20251009","1"
"229091E","20251010","1"
"229091E","20251011","1"
"229091E","20251013","1"
"229091E","20251014","1"
"229091E","20251015","1"
"229091E","20251016","1"
"229091E","20251017","1"
"229091E","20251018","1"
"229091E","20251020","1"
"229091E","20251021","1"
"229091E","20251022","1"
"229091E","20251023","1"
"229091E","20251024","1"
"229091E","20251025","1"
"229091E","20251027","1"
"229091E","20251028","1"
"229091E","20251029","1"
"229091E","20251030","1"
"229091E","20251031","1"
"229091E","20251101","2"
"229091E","20251103","1"
"229091E","20251104","1"
"229091E","20251105","1"
"229091E","20251106","1"
"229091E","20251107","1"
"229091E","20251108","1"
"229091E","20251110","1"
"229091E","20251111","1"
"229091E","20251112","1"
"229091E","20251113","1"
"229091E","20251114","1"
"229091E","20251115","1"
"229091E","20251117","1"
"229091E","20251118","1"
"229091E","20251119","1"
"229091E","20251120","1"
"229091E","20251121","1"
"229091E","20251122","1"
"229091E","20251124","1"
"229091E","20251125","1"
"229091E","20251126","1"
"229091E","20251127","1"
"229091E","20251128","1"
"229091E","20251129","1"
"229091E","20251201","1"
"229091E","20251202","1"
"229091E","20251203","1"
"229091E","20251204","1"
"229091E","20251205","1"
"229091E","20251206","1"
"229091E","20251208","2"
"229091E","20251209","1"
"229091E","20251210","1"
"229091E","20251211","1"
"229091E","20251212","1"
"229091E","20251213","1"
"229091E","20251215","1"
"229091E","20251216","1"
"229091E","20251217","1"
"229091E","20251218","1"
"229091E","20251219","1"
"229091E","20251220","1"
"229091E","20251222","1"
"229091E","20251223","1"
"229091E","20251224","1"
"229091E","20251225","2"
"229091E","20251226","2"
"229091E","20251227","1"
"229091E","20251229","1"
"229091E","20251230","1"
"229091E","20251231","1"
"229093E","20251009","1"
"229093E","20251010","1"
"229093E","20251011","1"
"229093E","20251012","1"
"229093E","20251013","1"
"229093E","20251014","1"
"229093E","20251015","1"
"229093E","20251016","1"
"229093E","20251017","1"
"229093E","20251018","1"
"229093E","20251019","1"
"229093E","20251020","1"
"229093E","20251021","1"
"229093E","20251022","1"
"229093E","20251023","1"
"229093E","20251024","1"
"229093E","20251025","1"
"229093E","20251026","1"
"229093E","20251027","1"
"229093E","20251028","1"
"229093E","20251029","1"
"229093E","20251030","1"
"229093E","20251031","1"
"229093E","20251101","1"
"229093E","20251102","1"
"229093E","20251103","1"
"229093E","20251104","1"
"229093E","20251105","1"
"229093E","20251106","1"
"229093E","20251107","1"
"229093E","20251108","1"
"229093E","20251109","1"
"229093E","20251110","1"
"229093E","20251111","1"
"229093E","20251112","1"
"229093E","20251113","1"
"229093E","20251114","1"
