"timetable_id","route_id","direction_id","start_date","end_date","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","timetable_label","service_notes","orientation","timetable_page_id","timetable_sequence","direction_name","include_exceptions","show_trip_continuation"
"1329","95U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: CORSO TAZZOLI / VIA RIVALTA (GRUGLIASCO)","domenica e festivi","horizontal","95U_As","2","","0","0"
"1330","95U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE LINGOTTO","dal lunedì al venerdì","horizontal","95U_Di","0","","0","0"
"1331","95U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE LINGOTTO","sabato","horizontal","95U_Di","1","","0","0"
"1332","95U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE LINGOTTO","domenica e festivi","horizontal","95U_Di","2","","0","0"
"1333","95BU","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA ANSELMETTI / VIA BISCARETTI / VIA FACCIOLI","dal lunedì al venerdì","horizontal","95BU_As","0","","0","0"
"1334","95BU","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA ANSELMETTI / VIA BISCARETTI / VIA FACCIOLI","sabato","horizontal","95BU_As","1","","0","0"
"1335","95BU","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA ANSELMETTI / VIA BISCARETTI / VIA FACCIOLI","domenica e festivi","horizontal","95BU_As","2","","0","0"
"1336","95BU","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE LINGOTTO","dal lunedì al venerdì","horizontal","95BU_Di","0","","0","0"
"1337","95BU","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE LINGOTTO","sabato","horizontal","95BU_Di","1","","0","0"
"1338","95BU","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE LINGOTTO","domenica e festivi","horizontal","95BU_Di","2","","0","0"
"1339","96U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: CORSO TAZZOLI","dal lunedì al venerdì","horizontal","96U_As","0","","0","0"
"1340","96U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: CORSO TAZZOLI","sabato","horizontal","96U_As","1","","0","0"
"1341","96U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: CORSO TAZZOLI","domenica e festivi","horizontal","96U_As","2","","0","0"
"1342","96U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA AMENDOLA (NICHELINO)","dal lunedì al venerdì","horizontal","96U_Di","0","","0","0"
"1343","96U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA AMENDOLA (NICHELINO)","sabato","horizontal","96U_Di","1","","0","0"
"1344","96U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA AMENDOLA (NICHELINO)","domenica e festivi","horizontal","96U_Di","2","","0","0"
"1345","97U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA BISCARETTI","dal lunedì al venerdì","horizontal","97U_As","0","","0","0"
"1346","97U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA BISCARETTI","sabato","horizontal","97U_As","1","","0","0"
"1347","97U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA BISCARETTI","domenica e festivi","horizontal","97U_As","2","","0","0"
"1348","97U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA MARTIRI DELLA LIBERTA'  (RIVOLI)","dal lunedì al venerdì","horizontal","97U_Di","0","","0","0"
"1349","97U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA MARTIRI DELLA LIBERTA'  (RIVOLI)","sabato","horizontal","97U_Di","1","","0","0"
"1350","97U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA MARTIRI DELLA LIBERTA'  (RIVOLI)","domenica e festivi","horizontal","97U_Di","2","","0","0"
"1351","98U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA BISCARETTI","dal lunedì al venerdì","horizontal","98U_As","0","","0","0"
"1352","98U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA BISCARETTI","sabato","horizontal","98U_As","1","","0","0"
"1353","98U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA BISCARETTI","domenica e festivi","horizontal","98U_As","2","","0","0"
"1354","98U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA PORTALUPI (COLLEGNO)","dal lunedì al venerdì","horizontal","98U_Di","0","","0","0"
"1355","98U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA PORTALUPI (COLLEGNO)","sabato","horizontal","98U_Di","1","","0","0"
"1356","98U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA PORTALUPI (COLLEGNO)","domenica e festivi","horizontal","98U_Di","2","","0","0"
"1357","99U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA PLAVA","dal lunedì al venerdì","horizontal","99U_As","0","","0","0"
"1358","99U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA PLAVA","sabato","horizontal","99U_As","1","","0","0"
"1359","99U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA PLAVA","domenica e festivi","horizontal","99U_As","2","","0","0"
"1360","99U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA CARDUCCI (SANTENA)","dal lunedì al venerdì","horizontal","99U_Di","0","","0","0"
"1361","99U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA CARDUCCI (SANTENA)","sabato","horizontal","99U_Di","1","","0","0"
"1362","99U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA CARDUCCI (SANTENA)","domenica e festivi","horizontal","99U_Di","2","","0","0"
"1363","CP1U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA DE AMICIS (COLLEGNO)","dal lunedì al venerdì","horizontal","CP1U_As","0","","0","0"
"1364","CP1U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA DE AMICIS (COLLEGNO)","sabato","horizontal","CP1U_As","1","","0","0"
"1365","CP1U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA DE AMICIS (COLLEGNO)","domenica e festivi","horizontal","CP1U_As","2","","0","0"
"1366","CP1U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA MUSINÈ (PIANEZZA)","dal lunedì al venerdì","horizontal","CP1U_Di","0","","0","0"
"1367","CP1U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA MUSINÈ (PIANEZZA)","sabato","horizontal","CP1U_Di","1","","0","0"
"1368","CP1U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA MUSINÈ (PIANEZZA)","domenica e festivi","horizontal","CP1U_Di","2","","0","0"
"1369","E68U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","dal lunedì al venerdì","horizontal","E68U_As","0","","0","0"
"1370","E68U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","sabato","horizontal","E68U_As","1","","0","0"
"1371","E68U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA VITTORIO VENETO","domenica e festivi","horizontal","E68U_As","2","","0","0"
"1372","E68U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA CAFASSO (inv) / GASSINO (est)","dal lunedì al venerdì","horizontal","E68U_Di","0","","0","0"
"1373","E68U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA CAFASSO (inv) / GASSINO (est)","sabato","horizontal","E68U_Di","1","","0","0"
"1374","E68U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA CAFASSO (inv) / GASSINO (est)","domenica e festivi","horizontal","E68U_Di","2","","0","0"
"1375","LS1U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: LEINI","dal lunedì al venerdì","horizontal","LS1U_As","0","","0","0"
"1376","LS1U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: LEINI","sabato","horizontal","LS1U_As","1","","0","0"
"1377","LS1U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: LEINI","domenica e festivi","horizontal","LS1U_As","2","","0","0"
"1378","LS1U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: SETTIMO TORINESE","dal lunedì al venerdì","horizontal","LS1U_Di","0","","0","0"
"1379","LS1U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: SETTIMO TORINESE","sabato","horizontal","LS1U_Di","1","","0","0"
"1380","LS1U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: SETTIMO TORINESE","domenica e festivi","horizontal","LS1U_Di","2","","0","0"
"1381","M1SU","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE FERMI M1","dal lunedì al venerdì","horizontal","M1SU_As","0","","0","0"
"1382","M1SU","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE FERMI M1","sabato","horizontal","M1SU_As","1","","0","0"
"1383","M1SU","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE FERMI M1","domenica e festivi","horizontal","M1SU_As","2","","0","0"
"1384","M1SU","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE BENGASI M1","dal lunedì al venerdì","horizontal","M1SU_Di","0","","0","0"
"1385","M1SU","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE BENGASI M1","sabato","horizontal","M1SU_Di","1","","0","0"
"1386","M1SU","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE BENGASI M1","domenica e festivi","horizontal","M1SU_Di","2","","0","0"
"1387","MEORU","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Linea mercato Orbassano","dal lunedì al venerdì","horizontal","MEORU_As","0","","0","0"
"1388","MEORU","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Linea mercato Orbassano","sabato","horizontal","MEORU_As","1","","0","0"
"1389","MEORU","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Linea mercato Orbassano","domenica e festivi","horizontal","MEORU_As","2","","0","0"
"1390","MEORU","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Linea mercato Orbassano","dal lunedì al venerdì","horizontal","MEORU_Di","0","","0","0"
"1391","MEORU","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Linea mercato Orbassano","sabato","horizontal","MEORU_Di","1","","0","0"
"1392","MEORU","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Linea mercato Orbassano","domenica e festivi","horizontal","MEORU_Di","2","","0","0"
"1393","METROU","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI MATTUTINI","frequenza","horizontal","METROU_As","0","","0","0"
"1394","METROU","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI SERALI","frequenza","horizontal","METROU_As","1","","0","0"
"1395","METROU","1","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI MATTUTINI","frequenza","horizontal","METROU_As","2","","0","0"
"1396","METROU","1","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI SERALI","frequenza","horizontal","METROU_As","3","","0","0"
"1397","METROU","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI MATTUTINI","frequenza","horizontal","METROU_As","4","","0","0"
"1398","METROU","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: STAZIONE BENGASI M1, PASSAGGI SERALI","frequenza","horizontal","METROU_As","5","","0","0"
"1399","METROU","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI MATTUTINI","frequenza","horizontal","METROU_Di","0","","0","0"
"1400","METROU","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI SERALI","frequenza","horizontal","METROU_Di","1","","0","0"
"1401","METROU","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI MATTUTINI","frequenza","horizontal","METROU_Di","2","","0","0"
"1402","METROU","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI SERALI","frequenza","horizontal","METROU_Di","3","","0","0"
"1403","METROU","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI MATTUTINI","frequenza","horizontal","METROU_Di","4","","0","0"
"1404","METROU","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: STAZIONE FERMI M1 (COLLEGNO), PASSAGGI SERALI","frequenza","horizontal","METROU_Di","5","","0","0"
"1405","N04U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","dal lunedì al venerdì","horizontal","N04U_As","0","","0","0"
"1406","N04U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","sabato","horizontal","N04U_As","1","","0","0"
"1407","N04U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA VITTORIO VENETO","domenica e festivi","horizontal","N04U_As","2","","0","0"
"1408","N04U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA DELLE QUERCE (inv) / VOLPIANO (est)","dal lunedì al venerdì","horizontal","N04U_Di","0","","0","0"
"1409","N04U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA DELLE QUERCE (inv) / VOLPIANO (est)","sabato","horizontal","N04U_Di","1","","0","0"
"1410","N04U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA DELLE QUERCE (inv) / VOLPIANO (est)","domenica e festivi","horizontal","N04U_Di","2","","0","0"
"1411","N08U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","dal lunedì al venerdì","horizontal","N08U_As","0","","0","0"
"1412","N08U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","sabato","horizontal","N08U_As","1","","0","0"
"1413","N08U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA VITTORIO VENETO","domenica e festivi","horizontal","N08U_As","2","","0","0"
"1414","N08U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA SOFIA (inv) / SETTIMO T.SE (est)","dal lunedì al venerdì","horizontal","N08U_Di","0","","0","0"
"1415","N08U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA SOFIA (inv) / SETTIMO T.SE (est)","sabato","horizontal","N08U_Di","1","","0","0"
"1416","N08U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA SOFIA (inv) / SETTIMO T.SE (est)","domenica e festivi","horizontal","N08U_Di","2","","0","0"
"1417","N10U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","dal lunedì al venerdì","horizontal","N10U_As","0","","0","0"
"1418","N10U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","sabato","horizontal","N10U_As","1","","0","0"
"1419","N10U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA VITTORIO VENETO","domenica e festivi","horizontal","N10U_As","2","","0","0"
"1420","N10U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA MASSARI (inv) / CASELLE (est)","dal lunedì al venerdì","horizontal","N10U_Di","0","","0","0"
"1421","N10U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA MASSARI (inv) / CASELLE (est)","sabato","horizontal","N10U_Di","1","","0","0"
"1422","N10U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA MASSARI (inv) / CASELLE (est)","domenica e festivi","horizontal","N10U_Di","2","","0","0"
"1423","OB1U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA VOLTURNO (ORBASSANO)","dal lunedì al venerdì","horizontal","OB1U_As","0","","0","0"
"1424","OB1U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA VOLTURNO (ORBASSANO)","sabato","horizontal","OB1U_As","1","","0","0"
"1425","OB1U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA VOLTURNO (ORBASSANO)","domenica e festivi","horizontal","OB1U_As","2","","0","0"
"1426","OB1U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: OSPEDALE SAN LUIGI (ORBASSANO)","dal lunedì al venerdì","horizontal","OB1U_Di","0","","0","0"
"1427","OB1U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: OSPEDALE SAN LUIGI (ORBASSANO)","sabato","horizontal","OB1U_Di","1","","0","0"
"1428","OB1U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: OSPEDALE SAN LUIGI (ORBASSANO)","domenica e festivi","horizontal","OB1U_Di","2","","0","0"
"1429","RV2U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA GRIVA (RIVALTA)","dal lunedì al venerdì","horizontal","RV2U_As","0","","0","0"
"1430","RV2U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA GRIVA (RIVALTA)","sabato","horizontal","RV2U_As","1","","0","0"
"1431","RV2U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA GRIVA (RIVALTA)","domenica e festivi","horizontal","RV2U_As","2","","0","0"
"1432","RV2U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: LAURA VICUNA (TETTI FRANCESI)","dal lunedì al venerdì","horizontal","RV2U_Di","0","","0","0"
"1433","RV2U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: LAURA VICUNA (TETTI FRANCESI)","sabato","horizontal","RV2U_Di","1","","0","0"
"1434","RV2U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: LAURA VICUNA (TETTI FRANCESI)","domenica e festivi","horizontal","RV2U_Di","2","","0","0"
"1435","S04U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","dal lunedì al venerdì","horizontal","S04U_As","0","","0","0"
"1436","S04U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA VITTORIO VENETO","sabato","horizontal","S04U_As","1","","0","0"
"1437","S04U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA VITTORIO VENETO","domenica e festivi","horizontal","S04U_As","2","","0","0"
